user_id,age,gender,bmi,active_hours,workout_hours,workout_type,calories_burnt
12706,34.0,Male,23.457627076951226,7.8174742805801385,1.9616718859761753,Mixed,1908.6580760227612
12707,23.0,Male,26.482491483551318,6.924575766324554,0.0,None,1457.2824914679686
12708,34.0,Male,17.718541017706556,8.016015098332552,0.0,None,1478.786920010321
12709,29.0,Male,20.84514690355251,9.814058958736524,3.7414147279166787,None,1689.8573649091777
12710,41.0,Male,22.26818083062553,8.184948896103704,0.602393130965364,Mixed,1661.6553241096985
12711,36.0,Female,20.624926748267743,6.593439916351591,1.9849949872560388,Mixed,1762.5922565690444
12712,52.0,Male,28.835791355714058,9.064314587233005,0.0,None,1694.789372280441
12713,42.0,Female,28.11903130407002,7.591458245761326,0.0,None,1540.3361376168327
12714,19.0,Male,34.51068634824357,6.916846984770231,1.9351987511939093,Strength,1923.8313121982405
12715,32.0,Female,28.042382307841663,4.005504787532502,0.0,None,1180.9743018316667
12716,19.0,Female,27.92123370809027,6.463071741577006,4.652006747116561,Mixed,2355.9208606619154
12717,23.0,Male,24.515365432052146,6.374362399900867,3.3601828471100825,None,1382.589894310608
12718,47.0,Female,24.643739506259873,7.753089413223775,0.0,None,1521.7463363849763
12719,35.0,Female,29.554485819515566,6.248368814711982,0.0,None,1420.381739666354
12720,58.0,Female,23.292553856966364,10.369263981992944,1.2468967397213244,None,1769.8519367689582
12721,39.0,Female,22.846097293878945,9.91799078551568,0.6341084377477555,Mixed,1847.0817390399086
12722,24.0,Male,26.8184342885943,10.195659895321835,0.0,None,1787.7503324181266
12723,29.0,Female,30.598051217915945,7.987434351916192,1.053879058762791,Strength,1815.4997591233368
12724,44.0,Male,24.43661492119835,4.503318328227387,1.7471625935863202,Strength,1544.1305007519861
12725,41.0,Male,26.636104925860757,11.436172222819838,3.0045505940663926,Strength,2510.88839035387
12726,41.0,Female,33.866505515552504,7.275791561246878,0.0,None,1566.2442112802128
12727,52.0,Male,25.417562981013738,9.582723059331428,1.4172383976504435,Mixed,1995.8956152733688
12728,49.0,Male,23.312835332718446,9.353501276551452,0.0,None,1668.4784809823295
12729,51.0,Male,24.582673594619898,5.891062767646837,2.7959984295823848,None,1334.9330127108828
12730,54.0,Female,18.7858668135388,7.8921555952262095,2.4147243331729777,None,1477.074227658009
12731,50.0,Female,26.475256087178487,7.277386625147212,4.6037980420948,Cardio,2413.250831805466
12732,40.0,Male,26.985168268026158,7.023308708134,0.0,None,1472.1825534936615
12733,48.0,Male,22.58487364257089,5.894825461761366,0.0,None,1315.3312826018455
12734,50.0,Female,25.192538265196315,8.278137559607405,3.6068618621100668,Cardio,2301.1115110347173
12735,38.0,Male,22.62789716996307,10.59967552845666,0.0,None,1786.2465245452968
12736,64.0,Male,29.968011487131538,9.921746982277245,0.9242109121793647,Mixed,1976.6969955349127
12737,18.0,Male,28.134513389512815,5.852669467085642,1.7198919284403549,Cardio,1710.5904662917635
12738,22.0,Female,24.198789427913688,9.002445990883057,2.0644742500836126,Strength,2055.127343384165
12739,31.0,Female,25.870055363893297,6.852686786803463,-0.2592923870673336,Cardio,1392.1107549058124
12740,31.0,Female,27.59580396758108,10.81137845078298,0.8102563314818575,Cardio,2019.1471510504803
12741,53.0,Female,23.72755274891817,7.32554812421392,0.17799503480182532,Mixed,1505.429346870939
12742,58.0,Female,20.21976358983835,9.006395892795474,0.0,None,1602.837225177931
12743,45.0,Female,20.596290805031966,8.867109928712921,1.0306748638365153,Cardio,1798.8088736889147
12744,50.0,Female,21.755022158457532,7.815403021977932,1.8822008038329905,None,1499.0905237823686
12745,64.0,Male,26.670817548397736,6.792426946690543,0.0,None,1445.9508701530317
12746,19.0,Female,25.690676141121088,6.308033712911639,1.0583554764676357,Cardio,1599.3812279959018
12747,26.0,Female,20.883585181308394,6.303059747075807,3.3350534504097356,Cardio,2006.1525166026117
12748,59.0,Female,24.117365950258183,5.9739891444437685,3.608370439252122,Strength,2060.246661797383
12749,53.0,Female,22.106693419369705,7.38739715033527,1.0497025205439279,None,1459.8066492272242
12750,43.0,Female,27.737792888263414,8.09499425982608,1.2495082847242285,Cardio,1836.7790118100877
12751,60.0,Female,23.46247293721956,9.755590452239945,1.663155952427139,None,1710.1837745961902
12752,33.0,Female,30.93259670632675,4.05579255620445,0.0,None,1214.9052226837125
12753,63.0,Male,27.42555597921873,6.653366902390358,0.8210221293630865,None,1439.592250031223
12754,35.0,Female,25.934878627182727,7.477139916315441,-0.48033004010889613,None,1507.0627779033714
12755,58.0,Male,26.35995393239761,9.465875152253222,2.9169951146465847,Cardio,2293.586077478615
12756,31.0,Female,27.6492759987624,9.141830023369906,1.7888447832011571,Mixed,2048.444718964846
12757,52.0,Male,29.403230882712535,9.360266682984275,2.7052991404313005,Cardio,2271.1188052118127
12758,60.0,Female,33.293917941118316,8.152169007041307,0.23876191358199583,None,1648.156080115314
12759,60.0,Female,18.255410804985885,10.918043824902586,0.0,None,1774.3584905401176
12760,51.0,Male,32.88382948787279,4.460777663909684,1.1917921454029425,Strength,1513.2744903502849
12761,59.0,Male,18.25202866703244,8.172256826499881,0.23206464887927858,Cardio,1546.1588990961682
12762,64.0,Male,19.496541905483586,10.757351876345865,-0.16269982572097796,None,1770.7006066894223
12763,44.0,Male,20.108082589722244,8.829985919524743,2.5129794301736434,None,1584.0794178496967
12764,33.0,Female,23.72706611880248,6.716077907564849,2.431801093400208,Mixed,1895.2386706245516
12765,50.0,Female,28.08066450916312,10.528695369408023,0.0,None,1833.6761820324336
12766,18.0,Male,24.15330216666811,6.832662569888178,2.862643337025708,Mixed,1997.3279460606404
12767,29.0,Male,31.204335249228023,6.3053527452916605,0.9279429960368876,None,1442.5786270214462
12768,57.0,Male,26.99758572822732,6.606965671588001,3.325233308007438,Strength,2095.719086042561
12769,32.0,Female,23.668736761313504,4.350607825141759,0.6823480142210229,Mixed,1308.2177529715154
12770,22.0,Female,25.27985422897915,8.30369300705161,-0.24116253747984295,Strength,1534.935335498984
12771,40.0,Male,27.070719087544095,7.601392612683084,0.33995277048240635,Mixed,1598.8370062402307
12772,61.0,Female,27.015666991222233,9.254084188833946,0.0,None,1695.5650887956172
12773,62.0,Female,29.579931351380598,7.274900453259781,0.0,None,1523.2893588397842
12774,43.0,Female,20.488667869816577,8.573971868317033,-0.17088840020030216,Strength,1528.1061854898085
12775,52.0,Male,27.101821502366867,7.8131063770666636,0.0,None,1552.3288527303353
12776,20.0,Female,33.83789381549658,9.963675830507421,2.872408231575723,Strength,2409.2281675208524
12777,48.0,Male,21.8536815101266,9.447650768796215,1.5079533559316114,Mixed,1964.8925631672098
12778,30.0,Male,28.421356838520925,9.413076000092472,1.7613776566439538,Cardio,2077.796699723247
12779,40.0,Female,28.606389786694436,6.760904046119713,2.286221807056808,Cardio,1919.3986638902772
12780,23.0,Female,27.429873176841916,6.096982839654139,0.0,None,1383.997015733833
12781,55.0,Female,29.153859954710512,9.60800803265643,0.9124134576627398,Mixed,1934.8220943452961
12782,47.0,Male,24.875705526264426,11.406068220331525,1.395895084856737,None,1889.3638772957966
12783,50.0,Male,20.486053456763017,9.749001052377494,0.0,None,1679.7606398053795
12784,44.0,Female,23.929545262865634,8.259907547817672,1.908020653470377,Cardio,1946.890338104499
12785,49.0,Male,22.667632742067006,8.505306654032115,1.8632913487462996,Cardio,1949.8652625731415
12786,46.0,Male,18.520039303826305,8.428983155992505,2.986367897850176,Mixed,2125.3722882075485
12787,49.0,Female,27.20318335422311,10.250751580216075,1.9173922609762637,None,1797.1069915638386
12788,19.0,Male,30.428348486101648,9.809679729250767,0.0,None,1785.2514577860932
12789,61.0,Female,23.5519130821854,6.294510321880338,1.2005877598849264,Mixed,1605.0877149868734
12790,64.0,Male,21.493604537823348,5.189801713441191,1.9986190049610844,Cardio,1633.6400177145695
12791,64.0,Female,21.714770321005847,4.298975741521408,0.5242518568038049,Mixed,1251.8956487229602
12792,47.0,Female,27.940862355864066,9.58089477646282,0.0,None,1737.4981012049227
12793,53.0,Female,27.76512254859035,8.223078526200517,0.0,None,1599.959078105955
12794,58.0,Male,29.628195946891932,8.596115149789004,1.5507981765357002,Mixed,1966.0531097549597
12795,35.0,Female,23.382203632696978,4.533780404371399,1.4329843703082057,Strength,1473.7969508257506
12796,32.0,Female,23.412370156350068,10.7143607684705,1.790278410331121,Cardio,2163.615460476775
12797,61.0,Female,29.456106498275922,7.350520304051988,0.40306443865218555,None,1529.613095387958
12798,57.0,Female,30.221420739341987,13.212415868155368,1.3154303597316883,Strength,2386.5418661552944
12799,47.0,Male,32.695251883183055,3.7503626815188005,1.1696340147566104,Mixed,1435.9155899350326
12800,50.0,Male,28.634549942160046,8.40683176121034,1.0150701754404552,Strength,1830.0427106307254
12801,60.0,Female,23.613908265871952,8.370620174487758,2.773414061609736,None,1573.2011001074952
12802,49.0,Male,15.868676175699017,8.12405027477287,2.113526009005474,Mixed,1893.7969910353718
12803,36.0,Male,19.576872261800087,8.266265803795417,3.3137184515299114,None,1522.3953029975426
12804,61.0,Female,24.94494269308707,8.669574767633696,1.1644300682962658,Mixed,1849.2929173534935
12805,49.0,Male,20.690872456456116,10.01192860353089,0.6142004239063745,Strength,1830.9416696989251
12806,35.0,Male,21.659477786378208,9.071881829037569,2.2325777168888226,Strength,2070.2985041453035
12807,51.0,Female,20.05414557570778,8.276344618796722,3.3635072909549315,Cardio,2200.877375827736
12808,32.0,Female,17.553603867220893,10.664386053849748,2.903070050473897,Mixed,2322.588654151963
12809,58.0,Female,23.22215305514099,8.750457836461003,1.4021951191580166,Cardio,1887.7063380291133
12810,39.0,Male,31.352585146648217,12.149916092708768,0.0,None,2028.517460737359
12811,48.0,Male,26.029131734341963,6.405885897719391,0.0,None,1400.8799071153587
12812,50.0,Male,25.342296805079684,8.077294827680198,0.0,None,1561.1524508188168
12813,22.0,Male,31.741270664838034,11.632554227410104,0.32639333326098807,None,1980.6681293893907
12814,60.0,Female,27.668996615591062,8.177018629367172,0.9430750767335804,Mixed,1783.006844439344
12815,40.0,Male,26.546724161499647,8.041836576139396,1.7668812650610277,None,1569.650899228936
12816,27.0,Female,23.178970492821527,7.977244077472409,3.383620119221381,Strength,2206.2381365197325
12817,33.0,Female,26.59727319893291,8.099515356028112,1.9491004527598643,Strength,1965.744358144113
12818,20.0,Male,30.39956974218348,9.654852424466904,0.0,None,1769.4809398685252
12819,24.0,Female,23.327637970004666,9.378545308395763,0.0,None,1671.130910539623
12820,19.0,Male,22.94735596065721,5.039896081478253,0.0,None,1233.4631677543973
12821,46.0,Male,16.191583457427882,5.053581848581267,0.0,None,1167.2740194324056
12822,35.0,Female,28.699629899733,9.8478942468299,0.0,None,1771.7857236803202
12823,45.0,Female,23.26847561533352,8.859618315447527,0.9232785327694044,Strength,1803.3022942519688
12824,39.0,Female,29.885152225907188,8.189485129104423,2.4730236028956853,None,1617.800035169514
12825,40.0,Male,25.10893837905408,4.602344372574506,0.0,None,1211.3238210479913
12826,24.0,Male,24.891786155114225,9.09860878074239,2.4511135962335295,None,1658.7787396253814
12827,45.0,Female,20.18890985163309,8.773721751953492,2.861893859697291,Strength,2151.6400456511383
12828,43.0,Female,25.152149823348573,10.312903905123745,2.5549513783857325,Mixed,2293.8021644230066
12829,20.0,Male,19.050229722426714,7.884112634247884,0.0,None,1478.9135606490554
12830,56.0,Male,28.01090121290132,7.305536331191408,0.0,None,1510.662645248154
12831,42.0,Male,21.046895478292758,9.761036067902658,0.7896007689526476,None,1686.5725615731935
12832,31.0,Female,20.538832814365378,7.298061322901664,0.579445669107153,Strength,1551.0835942552505
12833,18.0,Male,25.215629042698335,7.515013571464151,0.6115272697593961,Strength,1625.9631015252776
12834,44.0,Male,21.39241333895961,6.183402064297568,0.0,None,1332.264339819353
12835,34.0,Female,27.3046384887046,9.165159599418594,0.0,None,1689.5623448289055
12836,38.0,Female,25.27812074062227,8.340559912343453,1.41477953290701,Mixed,1869.79310522197
12837,48.0,Male,24.848995285950178,10.295125824536289,2.2354298559420043,Strength,2225.0885065015314
12838,48.0,Male,22.715537439351813,7.25279385172919,1.451852551526808,None,1452.4347595664372
12839,26.0,Female,21.6457760591386,7.538284708579205,-0.38130928925171914,Strength,1394.0243735989625
12840,63.0,Female,26.390223508238265,9.480436433789674,0.5509684409926491,Cardio,1822.1395666598796
12841,31.0,Male,30.100816852750093,8.78914927996562,3.135227003156129,Cardio,2306.968497155289
12842,47.0,Female,22.733011836086106,10.609319018723092,1.2202332432765932,Mixed,2032.3086688884891
12843,24.0,Female,27.99179448058263,8.253800028109728,1.384736206902636,Mixed,1882.2451889973263
12844,39.0,Female,20.315796917597194,6.567827088659682,1.3538319997321162,Cardio,1630.7070779883634
12845,32.0,Female,25.080733474547138,,0.0,None,1149.3944321239233
12846,38.0,Male,25.370785150794884,9.84168737450956,3.06538546230406,Mixed,2350.9536814197168
12847,38.0,Female,23.946588531663043,8.12474327599813,1.0781391527678128,None,1551.9402129164434
12848,56.0,Male,21.427448858559053,5.96961810056473,1.8525360907229715,Cardio,1681.743516786658
12849,64.0,Female,25.62453627269588,10.162355699684442,0.9454663778208195,Cardio,1961.5742082595668
12850,43.0,Female,31.05174797610531,6.287930345470543,0.0,None,1439.3105143081075
12851,32.0,Female,18.246469256321607,6.646038180584157,0.0,None,1347.068510621632
12852,44.0,Female,23.1433401869376,11.585156423155174,0.0,None,1889.9490441848934
12853,64.0,Male,22.4267952544347,10.495706282725285,2.5209426825309444,Cardio,2278.0271173230644
12854,64.0,Male,19.768583988185945,5.674859680633681,1.0915941537554192,Cardio,1483.4906386963114
12855,20.0,Male,21.75953882630375,10.957846374843932,1.359055383823524,Cardio,2085.191102512136
12856,53.0,Male,24.550179367196122,7.62042779438105,0.8441363574768787,None,1507.5445731100663
12857,19.0,Male,34.18036258197908,6.804622742868201,0.0,None,1522.2659001066108
12858,19.0,Female,26.90727513255714,8.229344196762105,1.4423747031203682,Mixed,1880.4821116258554
12859,46.0,Female,30.19986580074103,7.19958841464024,0.0,None,1521.9574994714344
12860,63.0,Male,32.24036456394279,9.241870319543851,1.3126519048997485,Cardio,2009.1210585737626
12861,42.0,Male,26.04340422506535,7.939695676437462,0.0,None,1554.4036098943998
12862,48.0,Male,32.54641450136663,7.0273058004564195,0.0,None,1528.1947250593082
12863,29.0,Male,36.65482878570812,11.28746745806153,1.9144288348070582,None,1995.2950336632343
12864,22.0,Male,18.513302043932246,5.1563844683614555,1.9488842923936027,Mixed,1590.5483257541887
12865,24.0,Male,24.060137378845198,8.105748347118565,3.3348135029045096,Mixed,2218.1389090812104
12866,19.0,Male,26.9040053456485,8.795509297480674,0.5256976611877662,Strength,1753.7305154421056
12867,39.0,Female,23.515858157783672,6.207894895502937,0.0,None,1355.9480711281303
12868,29.0,Female,25.453025296029615,4.262184957575586,1.6422901057311392,None,1180.7487487178548
12869,52.0,Male,22.29487030238918,3.1173618957652174,-0.5784921024201184,Cardio,918.9864721163899
12870,61.0,Male,26.648086261795545,8.348743725992998,0.0,None,1601.355235217255
12871,61.0,Female,22.60807224976534,6.674359061433092,3.1905840537175663,None,1393.5166286409626
12872,29.0,Female,22.84407049737378,9.85229831186409,3.2594166500476263,None,1713.6705361601469
12873,62.0,Male,28.29732484056686,6.859173500409632,1.3480758774474264,Mixed,1738.5057739361173
12874,48.0,Female,29.03327634210983,6.799696405518567,2.3275839603273645,Mixed,1935.819196038428
12875,36.0,Male,24.835019682436467,7.884521426557272,0.5660135085547588,Strength,1650.0050411910436
12876,44.0,Female,27.486614313409934,9.316004473451692,1.6551128353140798,None,1706.4665904792685
12877,56.0,Male,23.824453752434707,7.671280183764393,0.6588907044002315,Strength,1637.1506967808325
12878,27.0,Male,22.69801290602993,5.300635152751383,3.097448588487036,Strength,1876.5333620328447
12879,19.0,Male,25.027902390388622,7.314721582382658,-0.64720903585946,Cardio,1352.3093749702603
12880,20.0,Female,23.34296711991656,8.291759479573798,3.3854843731873796,Mixed,2239.7024937940214
12881,63.0,Male,22.18817142803323,5.626227042348933,2.121415277674434,None,1284.5044185152256
12882,45.0,Female,25.470118303950795,9.05157314630439,2.1087742171326163,Strength,2081.6133410964703
12883,44.0,Female,23.803363828062714,8.730927981705536,1.3787928386271449,None,1611.1264364511808
12884,43.0,Female,31.421795346475285,7.924375139545067,1.0829188645982506,None,1606.6554674192594
12885,35.0,Female,22.277151610517173,8.263743582471655,2.588900516665978,Strength,2066.925977685533
12886,20.0,Male,23.8826832124329,10.55446014588698,1.9677035907650668,Cardio,2187.8135648660405
12887,61.0,Female,26.85029924772821,6.055846198265138,0.0,None,1374.087612303796
12888,42.0,Female,27.347780623090564,7.2995034659617435,2.9057672718963765,Mixed,2084.5816072063553
12889,56.0,Female,27.32818263524379,6.3715995132795085,2.0346620188429547,Cardio,1817.37418144898
12890,19.0,Female,21.174482269269898,11.386228494816496,2.446916160887035,Cardio,2339.7509043517557
12891,40.0,Male,29.08169454249957,9.723349759624018,0.1808546608028545,Strength,1799.3228535479684
12892,38.0,Male,27.49877120126782,7.346673987946909,1.220334115874295,Strength,1753.7219339822282
12893,56.0,Male,24.67700562380377,4.87251478842842,3.110904317536417,None,1234.0215350808796
12894,56.0,Male,24.511527289214243,3.1624851460440917,0.6724434380202979,None,1061.3637874965516
12895,55.0,Female,25.210627538768254,6.419015995454997,0.0,None,1394.0078749331822
12896,19.0,Female,22.50278740687701,9.385411343378099,0.0,None,1663.56900840658
12897,42.0,Female,21.3341114785777,9.294359740354244,0.0,None,1642.7770888212012
12898,44.0,Male,25.445668030364157,8.875977480499701,2.2069378972726748,None,1642.054428353612
12899,59.0,Male,26.76425371827056,5.815964651320506,2.118401680500016,Mixed,1772.9193384147595
12900,61.0,Female,28.326533495940666,7.651367681876852,0.0,None,1548.402103147092
12901,55.0,Female,24.088059400563477,11.522309784711688,0.25127566799591605,Cardio,1943.3667060759867
12902,34.0,Female,20.6392165902498,12.46586017399699,0.0,None,1952.978183302197
12903,58.0,Male,10.479867782635427,11.276050782960034,1.5167003314139378,Strength,2035.7438224051452
12904,59.0,Female,29.76237707895021,9.023873564820128,0.45507288839749194,Strength,1791.0257049510133
12905,44.0,Male,29.464741940045464,11.108373953177798,1.1991502441192838,Cardio,2145.314863542091
12906,59.0,Male,22.387190397443696,7.503409311934734,2.2788317182723667,None,1474.2128351679103
12907,56.0,Female,24.908380260903982,8.961251540044378,1.0441570720297393,Mixed,1854.0403710194257
12908,29.0,Female,23.82953230681317,6.350233299780848,1.280305553608743,Strength,1629.379763767965
12909,41.0,Female,29.203007902212214,10.278098080131596,2.310427461495919,Mixed,2281.9253793344656
12910,18.0,Male,25.278518883332524,7.139802875671867,0.0,None,1466.765476400512
12911,43.0,Female,20.553990573235485,9.116511522328425,0.20077237104877677,Mixed,1657.3455321749525
12912,23.0,Male,25.640641942458878,10.81555900551493,1.9346807579397594,Cardio,2224.8984715640336
12913,50.0,Male,23.59031546815614,5.164609877150319,0.7882656049728868,None,1252.3641423965933
12914,44.0,Male,29.66856364940187,7.774157216259443,2.231725568757623,None,1574.1013581199632
12915,39.0,Male,25.71345324250504,8.826923197876441,0.0,None,1639.8268522126946
12916,63.0,Female,23.844675881079404,9.053298232855314,1.4889957393231426,Strength,1941.575729960954
12917,50.0,Male,29.393559476227797,6.360822903882457,2.0874579145426364,Cardio,1847.509468059051
12918,52.0,Female,24.427032489249022,6.740997753211275,0.0,None,1418.3701002136177
12919,37.0,Male,26.710361944561534,5.132554347765971,0.0,None,1280.3590542222123
12920,31.0,Male,26.492702531062942,9.902564833425238,0.0,None,1755.1835086531532
12921,31.0,Female,23.30109236462704,7.6336003094393075,-0.1320246299448411,Cardio,1469.966028601233
12922,64.0,Male,33.23255615515355,7.869850477152755,2.8867427731798276,Cardio,2196.6591639027765
12923,61.0,Male,28.043490070614467,12.860105184124324,0.0,None,2066.445419118577
12924,54.0,Male,30.87689183266136,5.260841238329612,0.0,None,1334.853042159575
12925,47.0,Female,28.536428906384074,8.784435212286459,-0.03564589721119127,None,1663.8078102924865
12926,27.0,Male,23.659823721072055,5.296823364103963,0.8303757692978699,None,1266.2805736211167
12927,54.0,Female,29.694518539667126,8.004533003104939,0.0,None,1597.398485707165
12928,34.0,Female,24.882856788758975,12.704609782924013,2.2590342980526943,Cardio,2471.09640579053
12929,19.0,Female,23.525101115611296,10.396211905477319,1.248569886822786,Mixed,2024.586179068402
12930,21.0,Male,23.066206511026262,3.565136352604781,0.5022377285787732,Strength,1187.6232460864953
12931,63.0,Female,21.59017835464915,10.186744957293351,2.728933787922661,Strength,2280.363036860359
12932,55.0,Female,34.0192117696448,6.26750027887722,1.2356623133752924,Cardio,1714.0746082592286
12933,43.0,Male,30.16077026393295,7.984765880156551,0.8120688962162059,Cardio,1762.4980698982258
12934,38.0,Male,24.79101708223748,7.513616956320744,2.298875771407224,Cardio,1959.047020735894
12935,61.0,Female,16.069256897997864,10.29690366744073,0.0,None,1690.3829357240518
12936,22.0,Male,17.734673959215776,9.3274035061261,2.3994995223017144,Strength,2089.9869946651106
12937,45.0,Male,27.636111194046823,7.759298918611965,1.9492797940891013,Cardio,1942.146962619485
12938,31.0,Female,25.676799176096175,7.739851353534832,1.1032967159420817,Cardio,1751.4124703028613
12939,29.0,Female,19.762357337149275,7.826759988474149,0.0,None,1480.2995722189075
12940,35.0,Male,24.121763893181612,2.8046886376963354,1.4513544966724763,Cardio,1311.9574020359448
12941,25.0,Female,21.950382887753555,4.74281649393937,1.7208651776496218,Mixed,1537.958513801397
12942,56.0,Male,21.80815600122214,8.361606405855177,1.1854060663710508,Cardio,1791.3234138719492
12943,56.0,Male,28.03171907938172,8.789324517938592,0.35967230232244374,None,1659.2496425876764
12944,56.0,Female,16.531694684617307,6.759871528269771,2.512944050274359,Strength,1843.892909728022
12945,28.0,Female,27.132315188155687,7.267797136840165,0.0,None,1498.1028655655732
12946,21.0,Male,29.97695038556545,7.209076792979389,0.0,None,1520.6771831535934
12947,53.0,Male,20.45046489089426,8.258176079847445,0.7900413110321652,Cardio,1688.3305191001202
12948,50.0,Male,23.553236842758267,10.273096472315078,1.035818138020582,Cardio,1970.0056432632068
12949,58.0,Female,24.543416326370206,7.8723230236592565,1.316631536545167,Mixed,1795.9927729386611
12950,53.0,Male,25.868119689980695,7.836401836587293,1.640909957037086,Mixed,1870.5033719659536
12951,42.0,Male,25.85499599975048,10.828202838361765,2.1072131379966037,Cardio,2262.8128714330023
12952,47.0,Male,25.877618500144585,10.978815569566382,0.0,None,1856.657741958084
12953,29.0,Male,24.05360815926841,6.937284492312324,2.3049574226186995,None,1434.2645308239166
12954,23.0,Female,26.157693791904983,10.998690724865664,1.62508557703225,Cardio,2186.463125812066
12955,31.0,Male,17.80639365490653,8.97082738337924,1.8441515210995494,Mixed,1943.9769791068993
12956,41.0,Female,26.4025161789364,8.206671581343075,0.0,None,1584.6923199236717
12957,31.0,Male,19.063401599263518,4.919813438137703,1.5667022058234408,Cardio,1495.9558009710936
12958,37.0,Male,26.290662855460184,7.251323242403556,1.0394937300468972,Mixed,1695.9376988043368
12959,20.0,Male,19.01863466899748,8.37961262483913,2.8027392760697563,None,1528.1476091738878
12960,47.0,Male,20.103743499096584,10.072098155050549,2.1362772376835837,Strength,2135.5026980327375
12961,50.0,Male,22.98837830346644,7.064395391674779,-0.2058225055969265,Cardio,1395.1588210827572
12962,62.0,Male,23.960302705299995,7.542692482635943,1.6276977899397997,None,1493.8722753165944
12963,45.0,Female,28.921365812619175,8.170595453326046,2.4872029931700967,Strength,2103.713802092816
12964,42.0,Female,22.446169089116946,7.547023545230561,2.3659994414424723,Strength,1952.3639337027203
12965,26.0,Female,20.679140302887003,7.009616913927532,-0.7416800679331161,Cardio,1259.417080835
12966,24.0,Male,13.883879952607693,9.574524657789311,0.0,None,1596.291265305008
12967,24.0,Female,17.261582517201166,2.9043755848678314,1.8251280522214721,Mixed,1328.0789941030894
12968,39.0,Male,22.575301184926808,8.871772166801358,0.0,None,1612.9302285294038
12969,59.0,Female,30.90570764501943,10.900565590744222,0.7763928427682916,Cardio,2054.392204078275
12970,47.0,Female,20.456409444029056,8.350508173744908,2.569701889308713,Mixed,2053.555289676524
12971,63.0,Male,27.34740003833326,8.42169566278879,0.4646011583743457,Cardio,1708.563798337081
12972,55.0,Male,23.989130449863474,7.254369725623176,0.5043340544457892,Cardio,1566.1950879501103
12973,50.0,Female,26.44672609006548,8.913381505440139,2.1513621992361522,Strength,2086.077851291899
12974,64.0,Female,24.74807379191561,10.796572470900337,1.1275361433098996,None,1827.1379850091898
12975,40.0,Female,24.532602582120955,7.102177019842024,0.33742613381922704,Strength,1523.0289545692574
12976,44.0,Female,27.252536543364652,11.07384099472173,0.6820049518788035,Cardio,2016.3104552815803
12977,26.0,Female,28.704563709773907,8.14378220725035,0.0,None,1601.4238578227742
12978,39.0,Male,31.905968189370025,8.454598335928331,0.0,None,1664.5195154865332
12979,52.0,Male,25.65286243127918,7.35482803675053,0.0,None,1492.0114279878449
12980,51.0,Male,26.96419601049379,5.237933648181421,1.917991234509979,Mixed,1677.0335718250758
12981,26.0,Male,22.695754702030545,9.550272944743455,1.1068027638768765,Strength,1903.3453942700262
12982,25.0,Female,25.65903406733764,9.057372542595749,1.6704978798511498,Mixed,1996.4271709031814
12983,45.0,Male,28.228903142929447,5.057683211658633,2.6102252926858256,Mixed,1810.1024111323227
12984,23.0,Female,27.933416681950437,5.022624850673855,2.7212319919263797,None,1281.59665188689
12985,30.0,Male,22.378081810177054,8.772364332771057,-0.32214350523190816,None,1601.0172513788762
12986,56.0,Female,21.320999839045655,9.26707861638741,0.36851031103739884,Strength,1713.6199222366772
12987,43.0,Female,21.521690129605766,8.431700566664297,0.0,None,1558.3869579624873
12988,47.0,Male,23.323510560077374,9.22694982978822,0.0,None,1655.9300885795956
12989,49.0,Female,23.98527596851367,5.7838797531951816,1.1384893897231927,Mixed,1545.9386129492934
12990,42.0,Male,17.911103034834568,5.125447109446213,0.8612461646100933,Cardio,1363.9049742149855
12991,49.0,Male,25.057010433299393,4.131104561604493,0.0,None,1163.6805604934432
12992,23.0,Male,25.800948817497247,5.370267597177913,0.691422067031971,Cardio,1433.3206612991578
12993,37.0,Male,16.006161464489345,5.176983547791584,0.0,None,1177.7599694240519
12994,36.0,Female,27.253486384752552,9.234617023070653,2.4780397589460303,None,1695.9965661545907
12995,50.0,Female,21.328226270512147,8.07710199122755,2.419277924570971,Strength,2004.8480467420707
12996,40.0,Male,21.76738842933793,8.263075909005885,1.5254436252057473,Mixed,1849.0702002351172
12997,33.0,Male,26.136279341303343,4.690780911367727,0.0,None,1230.440884549806
12998,64.0,Female,22.381502020653226,7.232182859953102,1.9402730338299938,Mixed,1835.0879129678415
12999,28.0,Female,23.489487501716102,8.152726656805736,2.9378833125869086,None,1550.1675406977347
13000,38.0,Female,29.40254285193203,7.684699738835322,2.6764638117440436,Mixed,2097.7881647516615
13001,22.0,Female,19.054851130489542,6.046782685163404,1.4575226084022692,Strength,1586.7313015016896
13002,55.0,Female,31.613171984816834,5.793182866115551,0.0,None,1395.4500064597235
13003,61.0,Female,24.049951591212807,11.686055120730256,0.0,None,1909.1050279851536
13004,19.0,Female,19.126963282133843,8.230450857540204,1.3140738842283777,Cardio,1777.1294954210343
13005,46.0,Male,32.129097537478685,7.268076756317612,0.48120879677181105,Strength,1644.3404103609105
13006,40.0,Male,24.560134958449776,8.647949451078581,1.9012283810287016,Cardio,1990.6419708980961
13007,22.0,Female,27.064630763393993,5.073348807327896,1.3988843098686254,Cardio,1557.7580503404547
13008,29.0,Female,20.4284960601273,8.101835829088827,0.0,None,1514.4685435101558
13009,46.0,Female,25.054731080785295,8.682224222468832,2.581838449687292,None,1618.7697330547362
